transaction_id,account_id,merchant_id,transaction_ts,amount,direction
t0033062,a000287,m003,2024-09-06 01:37:55,6.38,credit
t0033063,a000349,m060,2024-08-10 10:41:40,21.93,debit
t0033064,a001156,m033,2024-09-11 04:37:58,52.2,debit
t0033065,a001357,m086,2024-11-15 20:00:35,45.05,debit
t0033066,a001238,m081,2024-12-18 13:35:26,24.31,debit
t0033067,a001349,m004,2024-12-07 03:30:14,24.92,debit
t0033068,a000078,m094,2024-07-16 01:38:25,33.44,credit
t0033069,a000937,m059,2024-10-20 18:59:09,53.84,debit
t0033070,a000295,m095,2024-12-16 08:09:04,112.63,debit
t0033071,a000244,m049,2024-10-27 21:45:47,26.97,debit
t0033072,a000072,m097,2024-11-15 19:29:52,13.33,credit
t0033073,a000942,m038,2024-09-04 08:22:28,31.57,debit
t0033074,a001322,m011,2024-10-21 20:32:43,272.73,debit
t0033075,a000858,m008,2024-11-03 21:36:38,159.37,credit
t0033076,a000046,m094,2024-10-05 18:03:21,19.1,debit
t0033077,a000894,m036,2024-09-02 12:02:10,23.75,debit
t0033078,a001134,m068,2024-09-12 20:33:41,67.71,credit
t0033079,a000389,m050,2024-09-16 11:14:42,17.36,credit
t0033080,a001110,m065,2024-07-15 02:57:07,145.16,debit
t0033081,a000454,m062,2024-10-15 17:35:36,15.77,debit
t0033082,a001215,m082,2024-10-21 20:26:56,69.56,debit
t0033083,a000384,m055,2024-09-02 01:36:17,10.17,debit
t0033084,a001409,m015,2024-07-05 12:59:57,57.18,debit
t0033085,a000937,m068,2024-07-15 13:56:43,36.19,credit
t0033086,a000118,m023,2024-10-24 08:33:43,6.05,debit
t0033087,a000059,m061,2024-07-14 04:10:43,55.86,debit
t0033088,a001098,m076,2024-10-17 04:31:16,122.79,debit
t0033089,a000391,m009,2024-10-26 12:11:39,47.27,debit
t0033090,a000072,m036,2024-08-16 11:00:03,7.26,debit
t0033091,a001017,m097,2024-11-11 15:06:50,64.96,debit
t0033092,a000414,m010,2024-12-15 05:24:23,150.94,credit
t0033093,a001407,m023,2024-07-19 09:28:19,66.72,debit
t0033094,a001319,m097,2024-12-02 21:04:05,296.71,debit
t0033095,a000454,m029,2024-08-31 20:16:05,25.99,debit
t0033096,a000946,m028,2024-07-18 21:28:12,19.16,debit
t0033097,a000014,m096,2024-12-07 23:11:35,52.99,debit
t0033098,a001307,m016,2024-11-07 00:17:28,13.93,debit
t0033099,a000753,m017,2024-10-17 19:58:57,35.35,credit
t0033100,a000461,m092,2024-07-05 13:51:50,3.41,debit
t0033101,a000122,m035,2024-07-26 06:42:17,18.61,credit
t0033102,a001451,m005,2024-08-21 16:34:12,3.83,debit
t0033103,a000314,m069,2024-10-02 03:12:05,4.46,credit
t0033104,a000688,m017,2024-10-24 10:47:12,13.35,credit
t0033105,a000075,m032,2024-12-29 08:16:07,12.96,debit
t0033106,a000381,m005,2024-08-10 23:36:17,23.46,debit
t0033107,a000158,m100,2024-08-21 08:05:45,34.81,debit
t0033108,a001398,m048,2024-10-16 18:09:12,9.34,credit
t0033109,a000022,m063,2024-08-28 12:18:00,55.77,debit
t0033110,a000775,m060,2024-10-26 15:14:58,43.59,debit
t0033111,a000153,m042,2024-10-30 06:02:19,66.4,debit
t0033112,a000496,m041,2024-11-29 00:35:42,10.31,debit
t0033113,a001258,m050,2024-08-20 18:01:56,32.0,debit
t0033114,a000833,m092,2024-08-21 09:14:08,58.72,debit
t0033115,a000281,m071,2024-12-15 18:23:27,91.59,debit
t0033116,a001350,m028,2024-11-25 14:07:43,45.56,debit
t0033117,a001279,m084,2024-09-15 11:19:33,52.72,debit
t0033118,a001251,m028,2024-08-28 10:31:15,93.0,debit
t0033119,a001335,m018,2024-09-14 07:58:49,142.02,debit
t0033120,a001265,m021,2024-08-28 23:26:12,5.64,debit
t0033121,a000756,m042,2024-07-14 08:59:48,32.72,debit
t0033122,a000170,m097,2024-08-27 21:14:13,266.34,credit
t0033123,a000190,m053,2024-07-13 15:34:12,9.31,debit
t0033124,a001137,m081,2024-10-08 16:23:57,64.81,debit
t0033125,a001409,m069,2024-07-16 18:32:53,46.25,debit
t0033126,a000272,m091,2024-11-07 03:49:11,36.99,debit
t0033127,a000377,m049,2024-11-13 20:06:16,37.85,credit
t0033128,a001008,m059,2024-07-20 15:01:54,3.56,debit
t0033129,a000034,m071,2024-07-11 14:29:20,15.22,debit
t0033130,a001430,m061,2024-08-19 19:19:44,44.35,debit
t0033131,a000142,m097,2024-07-13 08:58:48,18.6,debit
t0033132,a000987,m081,2024-11-30 02:04:49,8.96,debit
t0033133,a000960,m008,2024-10-10 07:03:38,3.9,debit
t0033134,a000162,m079,2024-11-30 11:28:04,76.15,debit
t0033135,a000400,m049,2024-07-17 06:10:53,15.32,debit
t0033136,a000216,m039,2024-10-21 02:05:01,11.42,credit
t0033137,a001344,m081,2024-08-29 08:50:39,15.79,debit
t0033138,a000111,m093,2024-10-18 17:06:30,12.85,debit
t0033139,a001381,m090,2024-07-09 06:34:47,10.45,debit
t0033140,a001168,m062,2024-08-22 21:13:17,70.23,debit
t0033141,a000901,m067,2024-07-29 19:42:27,54.35,debit
t0033142,a000533,m062,2024-12-22 07:24:32,63.69,debit
t0033143,a000121,m020,2024-11-07 01:41:18,42.3,debit
t0033144,a000908,m076,2024-08-07 22:51:43,24.54,debit
t0033145,a000833,m054,2024-11-19 00:16:35,38.66,debit
t0033146,a000761,m040,2024-12-20 06:27:58,26.25,debit
t0033147,a000021,m077,2024-10-14 06:05:12,27.56,credit
t0033148,a001193,m077,2024-11-06 22:49:36,16.88,debit
t0033149,a000440,m062,2024-12-18 21:56:25,49.24,credit
t0033150,a000724,m046,2024-10-11 23:09:32,4.07,debit
t0033151,a001371,m044,2024-10-31 00:05:51,10.8,debit
t0033152,a001078,m017,2024-07-19 06:32:43,27.73,debit
t0033153,a000709,m030,2024-09-29 03:37:16,16.09,debit
t0033154,a000589,m030,2024-08-10 16:11:51,5.18,debit
t0033155,a000242,m076,2024-12-09 06:41:41,9.22,credit
t0033156,a001195,m096,2024-08-26 13:27:36,18.09,debit
t0033157,a001333,m019,2024-11-09 07:40:05,10.45,debit
t0033158,a001121,m046,2024-09-20 10:23:16,49.56,credit
t0033159,a001268,m063,2024-12-12 11:33:12,26.43,debit
t0033160,a001058,m011,2024-07-13 05:38:50,21.35,debit
t0033161,a000963,m087,2024-12-11 18:51:29,84.61,debit
t0033162,a000739,m085,2024-12-09 17:42:28,26.8,debit
t0033163,a000745,m064,2024-08-04 20:23:20,15.91,debit
t0033164,a000367,m063,2024-07-17 05:03:08,11.73,debit
t0033165,a000558,m072,2024-10-02 06:44:11,5.3,debit
t0033166,a001436,m041,2024-09-12 16:26:44,127.66,debit
t0033167,a001126,m008,2024-08-12 03:55:25,39.93,debit
t0033168,a000640,m094,2024-10-24 14:16:51,10.65,debit
t0033169,a001048,m009,2024-08-12 19:18:57,59.38,debit
t0033170,a000961,m082,2024-09-19 07:25:58,13.0,debit
t0033171,a001339,m072,2024-08-06 10:34:44,30.22,debit
t0033172,a000337,m011,2024-11-24 06:44:50,36.51,credit
t0033173,a000783,m002,2024-11-28 06:02:20,92.57,debit
t0033174,a001212,m039,2024-07-16 23:43:32,57.16,debit
t0033175,a000176,m097,2024-07-06 10:37:28,10.64,debit
t0033176,a000888,m022,2024-11-23 05:07:59,17.47,debit
t0033177,a000217,m038,2024-12-12 07:17:49,19.39,debit
t0033178,a001378,m068,2024-11-17 12:11:19,86.56,debit
t0033179,a001274,m056,2024-11-01 05:02:25,88.6,debit
t0033180,a000513,m005,2024-08-16 21:19:27,62.15,debit
t0033181,a000074,m004,2024-09-05 14:08:10,50.51,credit
t0033182,a000423,m066,2024-10-31 14:04:30,35.33,credit
t0033183,a001372,m053,2024-10-23 06:58:41,9.48,credit
t0033184,a000453,m067,2024-08-25 17:01:41,12.05,debit
t0033185,a000002,m055,2024-09-18 17:42:47,100.18,debit
t0033186,a001355,m042,2024-08-21 04:01:49,6000.4,debit
t0033187,a001160,m009,2024-10-22 06:48:33,11.74,debit
t0033188,a001299,m086,2024-08-21 09:06:01,41.93,debit
t0033189,a000833,m079,2024-09-28 01:25:05,226.92,debit
t0033190,a000698,m065,2024-12-17 04:30:38,20.37,debit
t0033191,a000531,m003,2024-08-01 08:54:43,143.88,debit
t0033192,a000260,m047,2024-07-19 17:24:11,4.78,debit
t0033193,a000915,m086,2024-10-22 22:00:36,72.67,debit
t0033194,a000202,m033,2024-09-22 23:01:46,38.57,debit
t0033195,a001223,m046,2024-09-25 00:49:38,13.7,credit
t0033196,a000788,m022,2024-08-14 09:10:12,120.29,debit
t0033197,a000707,m015,2024-12-02 12:53:20,16.42,debit
t0033198,a000830,m005,2024-07-19 07:25:52,160.37,credit
t0033199,a000264,m077,2024-10-21 04:35:32,76.68,debit
t0033200,a000696,m047,2024-07-31 00:52:09,17.43,debit
t0033201,a000013,m095,2024-08-06 21:43:46,62.06,debit
t0033202,a000190,m057,2024-11-07 09:18:06,18.14,debit
t0033203,a000556,m051,2024-09-23 19:14:45,7.94,debit
t0033204,a000412,m006,2024-09-20 17:29:31,13.29,credit
t0033205,a000109,m037,2024-10-13 05:31:53,4.05,debit
t0033206,a001468,m033,2024-10-11 10:16:53,49.8,debit
t0033207,a000571,m030,2024-08-30 19:21:46,16.82,debit
t0033208,a000200,m071,2024-08-20 01:55:59,25.28,debit
t0033209,a000599,m040,2024-11-02 19:25:52,12.25,debit
t0033210,a000511,m095,2024-09-11 10:32:31,40.11,credit
t0033211,a001137,m036,2024-12-16 06:24:13,63.3,debit
t0033212,a000911,m046,2024-12-17 16:44:57,19.63,debit
t0033213,a000010,m093,2024-12-27 00:15:23,57.77,debit
t0033214,a000483,m088,2024-09-14 03:30:06,32.1,debit
t0033215,a001257,m026,2024-07-31 02:39:23,3.75,debit
t0033216,a000875,m083,2024-09-16 08:10:36,43.08,debit
t0033217,a000447,m022,2024-09-14 06:33:16,42.48,debit
t0033218,a000614,m047,2024-12-04 21:30:42,98.88,debit
t0033219,a000925,m015,2024-07-07 15:35:54,7.39,debit
t0033220,a001230,m040,2024-07-10 16:09:36,77.64,debit
t0033221,a000154,m004,2024-10-13 03:08:43,29.74,debit
t0033222,a001031,m056,2024-07-21 10:09:32,8.9,debit
t0033223,a001257,m020,2024-09-14 08:37:01,30.2,debit
t0033224,a000968,m050,2024-07-15 11:22:05,28.24,debit
t0033225,a000325,m078,2024-12-25 07:02:51,25.01,debit
t0033226,a000059,m036,2024-09-08 21:03:35,64.81,debit
t0033227,a000902,m081,2024-09-28 17:06:38,13.27,debit
t0033228,a001229,m015,2024-11-06 04:01:25,12.2,debit
t0033229,a000003,m090,2024-10-02 18:15:30,157.64,debit
t0033230,a001197,m051,2024-12-08 08:21:45,24.06,credit
t0033231,a001409,m019,2024-07-13 00:19:36,8690.88,debit
t0033232,a000853,m037,2024-07-14 10:02:35,84.29,debit
t0033233,a000426,m033,2024-08-21 16:01:28,17.41,debit
t0033234,a001033,m062,2024-09-14 17:53:47,33.85,debit
t0033235,a001348,m029,2024-10-02 19:16:00,40.2,credit
t0033236,a001217,m070,2024-08-31 23:23:52,140.23,debit
t0033237,a000100,m086,2024-07-25 06:32:13,9.98,debit
t0033238,a000186,m099,2024-08-30 21:17:02,11.76,debit
t0033239,a001442,m075,2024-11-18 05:43:26,19.24,debit
t0033240,a000366,m021,2024-08-14 22:34:58,10.19,credit
t0033241,a000886,m075,2024-09-16 04:23:12,64.92,debit
t0033242,a000785,m099,2024-08-02 04:30:48,35.86,debit
t0033243,a000109,m096,2024-11-09 07:08:38,14.56,debit
t0033244,a001321,m026,2024-07-20 03:29:21,40.13,debit
t0033245,a000765,m071,2024-12-18 20:21:10,42.23,debit
t0033246,a001380,m016,2024-07-12 19:25:13,102.28,debit
t0033247,a000653,m033,2024-09-03 23:59:41,64.44,debit
t0033248,a000930,m009,2024-11-12 22:29:53,34.85,credit
t0033249,a000588,m039,2024-10-01 00:17:53,19.51,credit
t0033250,a000359,m060,2024-11-27 14:31:20,16.65,debit
t0033251,a000757,m080,2024-11-24 21:12:26,257.49,debit
t0033252,a000501,m058,2024-10-04 08:43:59,8.23,debit
t0033253,a000187,m068,2024-09-22 04:04:32,9.61,debit
t0033254,a001438,m067,2024-10-07 09:47:38,19.85,debit
t0033255,a000242,m093,2024-09-02 13:30:04,58.31,debit
t0033256,a000987,m045,2024-09-17 16:44:45,93.06,debit
t0033257,a001343,m070,2024-09-28 19:15:38,19.56,debit
t0033258,a000525,m025,2024-10-17 12:20:40,4.69,debit
t0033259,a000014,m074,2024-12-11 12:32:23,30.13,debit
t0033260,a000348,m007,2024-12-01 07:32:50,161.55,debit
t0033261,a000918,m062,2024-11-26 05:01:56,56.09,debit
t0033262,a001412,m096,2024-12-14 13:32:36,23.16,debit
t0033263,a000553,m033,2024-07-19 20:41:28,88.21,debit
t0033264,a000582,m077,2024-08-26 21:24:43,100.37,debit
t0033265,a000663,m054,2024-09-14 12:01:50,29.97,debit
t0033266,a000303,m049,2024-07-23 03:57:22,59.86,debit
t0033267,a000789,m034,2024-07-22 09:27:43,21.33,debit
t0033268,a000493,m069,2024-07-28 11:47:18,8.4,debit
t0033269,a000606,m068,2024-11-11 22:02:41,7.58,debit
t0033270,a000435,m084,2024-11-06 03:03:12,40.36,credit
t0033271,a001179,m032,2024-09-07 07:26:01,57.24,credit
t0033272,a001433,m023,2024-07-27 18:53:43,36.96,debit
t0033273,a001049,m087,2024-12-27 07:08:34,7.69,debit
t0033274,a001372,m090,2024-08-12 12:35:46,34.96,debit
t0033275,a000536,m024,2024-09-24 14:01:50,66.18,debit
t0033276,a000485,m051,2024-09-02 22:46:48,15.21,debit
t0033277,a000078,m061,2024-10-31 21:12:31,22.88,credit
t0033278,a000260,m057,2024-12-21 05:37:04,29.89,debit
t0033279,a001176,m006,2024-11-26 13:05:10,10.73,debit
t0033280,a000452,m073,2024-07-13 13:10:49,3.61,debit
t0033281,a000900,m053,2024-09-23 05:42:05,122.3,debit
t0033282,a000161,m007,2024-09-05 23:46:29,20.58,debit
t0033283,a000107,m059,2024-07-23 19:33:34,145.69,debit
t0033284,a000754,m053,2024-09-26 10:29:41,86.4,credit
t0033285,a000411,m024,2024-09-09 18:28:06,2.51,debit
t0033286,a000345,m007,2024-10-18 14:36:20,104.4,credit
t0033287,a000372,m034,2024-07-26 09:28:00,28.86,debit
t0033288,a000984,m062,2024-09-03 19:24:42,32.83,debit
t0033289,a001197,m074,2024-11-15 23:54:47,18.76,credit
t0033290,a000752,m006,2024-09-15 00:06:27,196.9,debit
t0033291,a000439,m055,2024-11-05 06:11:30,106.6,debit
t0033292,a001242,m011,2024-07-27 01:45:46,45.73,debit
t0033293,a001195,m048,2024-10-02 13:38:42,20.1,debit
t0033294,a000738,m075,2024-12-19 04:00:32,19.66,debit
t0033295,a000535,m066,2024-12-19 05:29:28,115.6,debit
t0033296,a000152,m053,2024-11-30 04:05:13,39.89,debit
t0033297,a001188,m075,2024-10-10 03:00:58,32.77,debit
t0033298,a000535,m049,2024-11-21 16:29:56,8.88,debit
t0033299,a000024,m100,2024-08-29 18:08:55,5.93,debit
t0033300,a000792,m046,2024-09-11 14:08:21,19.1,debit
t0033301,a000086,m050,2024-09-02 07:40:50,27.23,credit
t0033302,a000761,m095,2024-12-22 11:30:34,11.74,credit
t0033303,a000542,m001,2024-07-10 00:33:18,5.67,credit
t0033304,a001398,m072,2024-09-02 08:12:38,104.77,debit
t0033305,a001138,m004,2024-10-25 19:28:10,63.89,debit
t0033306,a000911,m040,2024-12-13 04:43:22,15.63,credit
t0033307,a000999,m072,2024-12-06 13:18:43,10.62,credit
t0033308,a000033,m045,2024-07-16 08:09:27,49.22,debit
t0033309,a000691,m071,2024-12-13 03:04:07,10.14,debit
t0033310,a001188,m005,2024-12-26 01:54:19,50.55,debit
t0033311,a000104,m011,2024-08-05 15:07:55,7.8,debit
t0033312,a000717,m049,2024-08-31 00:39:05,63.71,credit
t0033313,a001348,m041,2024-09-07 23:12:01,20.33,debit
t0033314,a001377,m060,2024-10-12 11:37:08,44.61,debit
t0033315,a000451,m016,2024-11-04 11:50:26,115.24,credit
t0033316,a001452,m099,2024-08-02 10:32:34,41.89,debit
t0033317,a000710,m052,2024-09-17 18:55:06,146.64,debit
t0033318,a000193,m086,2024-10-28 01:51:23,34.34,debit
t0033319,a000434,m011,2024-10-12 15:49:24,27.0,credit
t0033320,a000371,m088,2024-10-05 21:47:01,44.01,debit
t0033321,a000185,m082,2024-08-14 07:30:14,35.42,credit
t0033322,a001444,m072,2024-12-29 05:47:16,165.53,debit
t0033323,a001142,m013,2024-08-29 06:45:12,71.0,debit
t0033324,a000022,m061,2024-09-03 06:28:47,2.88,debit
t0033325,a000689,m040,2024-10-01 11:55:34,311.86,credit
t0033326,a000735,m040,2024-11-25 11:41:45,69.02,debit
t0033327,a001199,m082,2024-11-27 20:42:36,26.96,debit
t0033328,a000843,m008,2024-09-20 03:20:22,12.89,debit
t0033329,a000751,m081,2024-12-14 22:27:54,63.35,debit
t0033330,a001091,m065,2024-08-10 19:01:50,27.51,debit
t0033331,a000642,m036,2024-10-13 23:54:26,93.29,debit
t0033332,a001076,m040,2024-09-03 21:06:11,77.13,debit
t0033333,a000854,m090,2024-08-16 19:39:33,16.12,credit
t0033334,a000296,m037,2024-11-06 22:57:53,71.01,debit
t0033335,a000151,m065,2024-11-24 01:38:34,11.96,credit
t0033336,a001334,m064,2024-07-27 11:28:33,73.17,debit
t0033337,a000761,m011,2024-12-15 04:53:56,49.16,debit
t0033338,a001448,m012,2024-12-04 01:17:53,17.92,debit
t0033339,a000574,m017,2024-11-10 05:02:54,22.92,debit
t0033340,a000144,m099,2024-12-24 07:11:04,45.37,debit
t0033341,a000402,m021,2024-12-23 05:34:43,121.94,debit
t0033342,a000035,m012,2024-09-16 09:44:34,147.92,debit
t0033343,a001393,m066,2024-07-27 00:23:40,8746.65,debit
t0033344,a000816,m017,2024-12-09 15:24:21,35.73,debit
t0033345,a000684,m011,2024-10-18 00:40:42,57.07,debit
t0033346,a001194,m039,2024-12-24 21:00:05,156.65,debit
t0033347,a001211,m010,2024-09-15 07:32:59,218.07,debit
t0033348,a000093,m013,2024-12-09 17:32:20,232.56,debit
t0033349,a000547,m001,2024-09-01 05:56:50,61.88,debit
t0033350,a000206,m043,2024-08-11 19:04:38,69.49,debit
t0033351,a000767,m032,2024-12-11 20:58:26,5.15,debit
t0033352,a000654,m001,2024-07-14 17:47:06,30.36,debit
t0033353,a000979,m088,2024-11-21 15:37:04,25.72,debit
t0033354,a001177,m096,2024-10-05 15:39:49,58.1,debit
t0033355,a001459,m030,2024-08-18 07:06:05,7.61,debit
t0033356,a001061,m099,2024-11-22 17:30:00,38.39,debit
t0033357,a000200,m032,2024-08-09 14:41:51,11.18,debit
t0033358,a000105,m039,2024-09-19 14:38:34,22.1,debit
t0033359,a001131,m056,2024-12-30 11:00:40,12.71,debit
t0033360,a000176,m079,2024-11-18 19:45:45,91.23,credit
t0033361,a000829,m042,2024-10-14 02:27:26,86.37,debit
t0033362,a001383,m024,2024-12-03 06:18:17,83.8,debit
t0033363,a000120,m029,2024-11-02 02:32:53,170.18,debit
t0033364,a000996,m037,2024-08-06 14:54:28,4.9,debit
t0033365,a000692,m085,2024-08-13 07:20:26,66.28,debit
t0033366,a001023,m060,2024-08-10 19:28:10,19.01,debit
t0033367,a000869,m037,2024-12-01 01:17:58,261.73,debit
t0033368,a001141,m006,2024-11-19 05:33:17,76.42,debit
t0033369,a000602,m076,2024-11-13 10:47:21,206.21,debit
t0033370,a001442,m061,2024-10-25 12:15:21,3.44,debit
t0033371,a001152,m038,2024-08-06 16:37:51,44.88,debit
t0033372,a001017,m007,2024-10-31 21:51:32,63.29,debit
t0033373,a000125,m028,2024-09-19 15:33:14,27.05,debit
t0033374,a000272,m035,2024-09-11 14:59:45,45.07,debit
t0033375,a000257,m062,2024-07-29 02:04:47,5.77,debit
t0033376,a001338,m091,2024-12-14 05:56:10,122.38,credit
t0033377,a000830,m072,2024-11-23 10:14:28,7.82,debit
t0033378,a000656,m025,2024-11-06 15:32:53,51.75,debit
t0033379,a001116,m049,2024-09-11 08:59:17,52.19,debit
t0033380,a000090,m042,2024-07-22 20:03:33,16.75,credit
t0033381,a000787,m058,2024-08-13 14:24:17,27.09,credit
t0033382,a000089,m095,2024-09-26 12:06:51,5.62,debit
t0033383,a000876,m005,2024-09-18 06:05:03,14.8,debit
t0033384,a000341,m067,2024-12-25 05:39:03,108.84,debit
t0033385,a000985,m023,2024-08-11 01:27:44,164.09,credit
t0033386,a000466,m029,2024-10-09 04:22:47,8.1,debit
t0033387,a000106,m021,2024-09-02 08:27:40,39.14,debit
t0033388,a000414,m009,2024-09-28 07:19:44,42.93,credit
t0033389,a000956,m051,2024-11-11 03:57:47,20.11,debit
t0033390,a000283,m009,2024-12-01 17:39:42,27.29,debit
t0033391,a001387,m056,2024-12-21 07:53:11,56.22,debit
t0033392,a000721,m007,2024-08-15 08:25:01,501.35,debit
t0033393,a000826,m072,2024-10-19 10:42:24,29.05,debit
t0033394,a000729,m090,2024-12-09 03:48:05,14.92,debit
t0033395,a001223,m017,2024-11-25 03:30:22,38.26,debit
t0033396,a001150,m018,2024-12-01 01:34:51,6.03,debit
t0033397,a000724,m013,2024-11-20 10:12:48,86.54,debit
t0033398,a000368,m036,2024-10-02 01:25:16,59.46,debit
t0033399,a000933,m022,2024-09-12 07:19:04,22.0,debit
t0033400,a000427,m088,2024-12-13 00:54:13,66.51,debit
t0033401,a001334,m028,2024-10-20 21:43:42,25.57,debit
t0033402,a000636,m057,2024-12-13 23:59:27,6.24,debit
t0033403,a000513,m049,2024-07-14 20:50:33,28.4,credit
t0033404,a000113,m074,2024-08-01 20:37:49,21.29,debit
t0033405,a000436,m079,2024-09-25 04:47:21,5.35,debit
t0033406,a001092,m052,2024-12-10 20:23:57,28.5,credit
t0033407,a000336,m078,2024-07-15 06:46:15,12.33,debit
t0033408,a000798,m010,2024-10-29 05:01:14,92.07,debit
t0033409,a000967,m050,2024-08-11 16:25:41,9.53,debit
t0033410,a000122,m068,2024-09-14 12:42:11,24.08,debit
t0033411,a001316,m063,2024-07-16 07:06:52,15.35,debit
t0033412,a000046,m062,2024-12-04 16:51:58,50.88,debit
t0033413,a000401,m069,2024-12-10 00:43:12,16.55,debit
t0033414,a000243,m061,2024-12-25 13:12:14,88.36,credit
t0033415,a000092,m027,2024-12-12 20:16:41,234.99,debit
t0033416,a000539,m094,2024-09-05 08:30:14,105.85,debit
t0033417,a000363,m008,2024-12-03 11:55:45,99.31,debit
t0033418,a000184,m028,2024-08-15 09:11:51,45.29,debit
t0033419,a000016,m008,2024-10-07 17:05:59,7.88,debit
t0033420,a001439,m086,2024-12-23 11:58:43,21.94,debit
t0033421,a000372,m018,2024-12-31 21:24:42,29.13,debit
t0033422,a000357,m042,2024-07-30 14:19:58,28.23,debit
t0033423,a001207,m085,2024-08-30 03:11:33,9.33,debit
t0033424,a000478,m055,2024-12-13 08:40:17,84.19,credit
t0033425,a001215,m062,2024-10-13 21:45:14,13.1,debit
t0033426,a000409,m079,2024-08-23 07:26:38,26.62,debit
t0033427,a001167,m006,2024-08-17 11:02:47,6.25,debit
t0033428,a001245,m068,2024-08-02 05:50:47,51.8,debit
t0033429,a001139,m092,2024-11-19 14:24:59,18.83,debit
t0033430,a000551,m035,2024-08-05 15:46:50,143.08,debit
t0033431,a001137,m025,2024-08-24 03:05:38,23.97,credit
t0033432,a001378,m066,2024-07-31 03:50:32,5.69,debit
t0033433,a001403,m063,2024-10-30 12:47:17,59.01,debit
t0033434,a001069,m036,2024-07-28 14:34:34,161.16,credit
t0033435,a000822,m022,2024-08-28 16:37:40,48.63,credit
t0033436,a001285,m093,2024-10-01 16:34:33,5.82,debit
t0033437,a000405,m038,2024-08-24 16:26:15,19.26,debit
t0033438,a000430,m063,2024-08-22 22:53:46,18.9,credit
t0033439,a000236,m003,2024-10-14 01:12:36,142.7,debit
t0033440,a000689,m002,2024-09-04 09:54:09,20.46,debit
t0033441,a000471,m034,2024-08-21 04:45:30,359.56,debit
t0033442,a000397,m048,2024-10-01 19:06:57,211.54,debit
t0033443,a001395,m055,2024-08-10 18:41:39,48.59,debit
t0033444,a000906,m054,2024-08-11 01:50:45,58.62,debit
t0033445,a000026,m066,2024-12-08 01:25:03,14.45,credit
t0033446,a000844,m072,2024-08-14 03:06:47,37.93,debit
t0033447,a000945,m036,2024-11-08 15:49:30,85.17,debit
t0033448,a000687,m001,2024-11-19 15:30:39,63.96,debit
t0033449,a001265,m006,2024-10-11 05:23:58,2.81,debit
t0033450,a001403,m076,2024-07-19 02:47:36,12.54,debit
t0033451,a001420,m076,2024-10-01 06:41:04,4.17,debit
t0033452,a000551,m022,2024-08-12 18:10:28,15.2,debit
t0033453,a000642,m032,2024-12-31 15:37:09,182.97,debit
t0033454,a000043,m063,2024-12-25 00:36:25,11.39,credit
t0033455,a000961,m005,2024-10-01 00:43:09,5.2,debit
t0033456,a001089,m012,2024-10-26 01:51:40,18.98,debit
t0033457,a001321,m080,2024-09-02 18:04:52,28.05,debit
t0033458,a001103,m100,2024-12-17 11:07:37,27.56,debit
